"","DEGs.GENEID","DEGs.gene_name","DEGs.adj.P.Val","DEGs.logFC"
"618","ENSG00000148346.11","LCN2",3.49542232335844e-19,2.66444912977799
"619","ENSG00000107317.12","PTGDS",4.32840327172521e-19,-2.03886782640302
"620","ENSG00000106483.11","SFRP4",6.10176940760499e-19,2.00904063236092
"621","ENSG00000259680.5","AC136428.1",1.5706706921681e-18,-2.27927712987976
"622","ENSG00000163993.6","S100P",1.77504204565168e-18,2.70306238444413
"623","ENSG00000171431.3","KRT20",1.09853037927184e-17,2.15438959800062
"624","ENSG00000242371.1","IGKV1-39",1.22551028529973e-17,-3.03426233094648
"625","ENSG00000282651.2","IGHV5-10-1",1.75304850749351e-17,-3.0916249176457
"626","ENSG00000139515.5","PDX1",1.79022272822792e-17,-2.33117021354118
"627","ENSG00000211974.3","IGHV2-70D",2.34233912133769e-17,-2.35925907213076
"628","ENSG00000226733.3","AL138826.1",3.01059036817368e-17,-2.12759093750257
"629","ENSG00000211638.2","IGLV8-61",3.28483013776964e-17,-3.43849825040911
"630","ENSG00000213401.9","MAGEA12",4.19362343783812e-17,2.36670424522823
"631","ENSG00000282815.1","TEX13C",4.20141300066595e-17,2.04250043490708
"632","ENSG00000242580.1","IGKV1D-43",4.73243363056685e-17,-2.39459864345462
"633","ENSG00000148795.6","CYP17A1",4.60671781681743e-16,2.12009816332962
"634","ENSG00000224041.3","IGKV3D-15",6.92966032851089e-16,-2.69770860923439
"635","ENSG00000224287.2","MSL3P1",8.16699228783783e-16,2.03350599314531
"636","ENSG00000170373.8","CST1",1.39691254722984e-15,2.24724526923324
"637","ENSG00000140465.13","CYP1A1",1.46451230817467e-15,-2.14181794005427
"638","ENSG00000101204.16","CHRNA4",1.64696738254034e-15,-3.4672821000826
"639","ENSG00000096088.16","PGC",3.42251315370673e-15,2.59990871522683
"640","ENSG00000198930.12","CSAG1",3.89881799210427e-15,2.37447047526112
"641","ENSG00000112818.9","MEP1A",4.24775096821175e-15,2.44715516002032
"642","ENSG00000173702.7","MUC13",6.03827725193236e-15,2.32005095497049
"643","ENSG00000278263.2","AC135068.2",6.35494939412565e-15,-2.26745663231972
"644","ENSG00000118785.13","SPP1",1.28305847655372e-14,2.01993504280134
"645","ENSG00000168065.15","SLC22A11",1.32108218679509e-14,2.08323477877431
"646","ENSG00000262406.2","MMP12",2.70803701280884e-14,2.01142635193773
"647","ENSG00000147573.16","TRIM55",3.14876614821114e-14,2.02887425595117
"648","ENSG00000109205.16","ODAM",5.13524106109972e-14,2.31618667281757
"649","ENSG00000108602.17","ALDH3A1",5.15723439176781e-14,2.57284504734537
"650","ENSG00000107984.9","DKK1",7.19848254268377e-14,2.07967604538787
"651","ENSG00000197891.11","SLC22A12",1.61167138432081e-13,2.47022861355855
"652","ENSG00000126890.13","CTAG2",2.55196550942292e-13,2.39293919735173
"653","ENSG00000189064.8","GAGE2A",3.13270492575703e-13,2.03505996499616
"654","ENSG00000101951.16","PAGE4",1.79165982499912e-12,2.36274868387896
"655","ENSG00000136244.11","IL6",2.82088804396172e-12,-2.03419076674936
"656","ENSG00000139219.18","COL2A1",7.05370954640895e-12,2.1060693955036
"657","ENSG00000172016.15","REG3A",1.15567111479515e-11,2.84335308817166
"658","ENSG00000236362.8","GAGE12F",1.21500180456829e-11,2.20252029996358
"659","ENSG00000251039.2","IGKV2D-40",4.13933321359844e-11,-2.32958801034132
"660","ENSG00000215695.1","RSC1A1",8.98688310686084e-07,-2.13825541968744
