"","DEGs.GENEID","DEGs.gene_name","DEGs.adj.P.Val","DEGs.logFC"
"461","ENSG00000135447.16","PPP1R1A",2.55796366350441e-24,-2.20693468067526
"462","ENSG00000211962.2","IGHV1-46",3.0028315137188e-24,-3.28208489713214
"463","ENSG00000211675.2","IGLC1",3.27661686818913e-24,-3.1603072834509
"464","ENSG00000211677.2","IGLC2",3.80613376402035e-24,-3.20541572882662
"465","ENSG00000242076.2","IGKV1-33",4.36128724265631e-24,-3.86174582835175
"466","ENSG00000211599.2","IGKV5-2",5.11045151873712e-24,-2.78293359197525
"467","ENSG00000211659.2","IGLV3-25",6.19720353723245e-24,-3.41318822271111
"468","ENSG00000119888.10","EPCAM",6.30624572946846e-24,-3.50685685973909
"469","ENSG00000211666.2","IGLV2-14",6.54016382942163e-24,-3.37631355972107
"470","ENSG00000253898.1","LINC01419",8.75621612109903e-24,3.76611836316095
"471","ENSG00000211970.3","IGHV4-61",1.27029725654256e-23,-3.74949555512043
"472","ENSG00000211964.3","IGHV3-48",1.32255200289134e-23,-3.49053478144634
"473","ENSG00000242887.1","IGHJ3",1.34278694593839e-23,-2.99428556108623
"474","ENSG00000253883.1","IGHV3-19",1.56991273978128e-23,-3.02940334042094
"475","ENSG00000276566.1","IGKV1D-13",1.86603132015492e-23,-3.43196631111956
"476","ENSG00000211611.2","IGKV6-21",1.93515391552983e-23,-3.28661882595039
"477","ENSG00000231047.1","GCNT1P3",2.42974293624917e-23,-2.30035428152612
"478","ENSG00000248050.1","AC079061.1",2.52101723214409e-23,-2.15027210271313
"479","ENSG00000224960.4","PPP4R3C",2.59684853932702e-23,3.5824894153802
"480","ENSG00000241755.1","IGKV1-9",3.32441551216463e-23,-3.76002882504349
"481","ENSG00000254709.7","IGLL5",3.50520321671461e-23,-3.28251224832481
"482","ENSG00000272405.1","AL365181.3",3.93073182250369e-23,2.65088481045576
"483","ENSG00000250056.5","LINC01018",4.6054928356925e-23,-2.3023395410266
"484","ENSG00000204379.10","XAGE1A",4.80627993315713e-23,4.17167170953817
"485","ENSG00000211594.2","IGKJ4",5.47474176342649e-23,-2.99417243734584
"486","ENSG00000237111.1","IGHJ3P",5.48003489495199e-23,-2.3922930123472
"487","ENSG00000254395.1","IGHV4-55",5.7478173017968e-23,-3.1686389943261
"488","ENSG00000223931.2","AC142381.1",6.4230120586118e-23,-2.93502687254918
"489","ENSG00000211685.3","IGLC7",6.46998973592079e-23,-3.17040334547642
"490","ENSG00000211598.2","IGKV4-1",6.6041675519162e-23,-3.4281684997772
"491","ENSG00000253936.1","IGHV3-63",6.79241623716373e-23,-2.54192931025988
"492","ENSG00000239819.2","IGKV1D-8",7.28981771992477e-23,-3.15647849069244
"493","ENSG00000211649.3","IGLV7-46",8.32446325506298e-23,-3.18800675849371
"494","ENSG00000085552.16","IGSF9",8.49454678679382e-23,-2.0222633752143
"495","ENSG00000253763.1","IGHV3-6",9.62843884425944e-23,-2.62790136459293
"496","ENSG00000211967.3","IGHV3-53",9.77161849788012e-23,-2.95258673803346
"497","ENSG00000172724.11","CCL19",1.0748581431453e-22,-3.36196206936903
"498","ENSG00000211945.2","IGHV1-18",1.13968183482096e-22,-3.5596304644302
"499","ENSG00000232216.1","IGHV3-43",1.46885349794027e-22,-3.17491670449959
"500","ENSG00000233999.3","IGKV3OR2-268",1.55324952310707e-22,-2.82700448514927
"501","ENSG00000164920.9","OSR2",1.83994554856345e-22,2.54111842612302
"502","ENSG00000211676.2","IGLJ2",2.16442250895317e-22,-2.52357980102189
"503","ENSG00000251546.1","IGKV1D-39",2.22628199811854e-22,-3.53428879158734
"504","ENSG00000211679.2","IGLC3",2.46308305198175e-22,-3.27643503959646
"505","ENSG00000211947.2","IGHV3-21",2.51329779333519e-22,-3.64116421117693
"506","ENSG00000198203.9","SULT1C2",2.7653503681776e-22,2.36943315459376
"507","ENSG00000170476.15","MZB1",2.96973048076992e-22,-2.35610347392627
"508","ENSG00000211652.2","IGLV7-43",3.0231706340332e-22,-3.31693977669677
"509","ENSG00000253234.1","IGLV2-5",3.09821263443516e-22,-2.37608963230687
"510","ENSG00000211959.2","IGHV4-39",3.11983615518504e-22,-3.37844452424493
"511","ENSG00000225523.2","IGKV6D-21",3.12550761217915e-22,-3.33732632242272
"512","ENSG00000262095.1","MTATP6P25",3.25637238183237e-22,-2.2911403159867
"513","ENSG00000137731.13","FXYD2",3.33491294967221e-22,-2.48369156784813
"514","ENSG00000280411.1","IGHV1-69D",3.89655000275893e-22,-4.00897709540961
"515","ENSG00000211933.2","IGHV6-1",5.4036214580958e-22,-3.32168826552123
"516","ENSG00000270550.1","IGHV3-30",5.5480189166363e-22,-3.78188838930715
"517","ENSG00000273962.1","IGKV2-40",5.96601592234497e-22,-3.26542189635384
"518","ENSG00000044012.3","GUCA2B",6.2504976021233e-22,-2.03794506462978
"519","ENSG00000167244.19","IGF2",6.46719217959431e-22,-3.33501144275903
"520","ENSG00000198650.10","TAT",6.72132891388058e-22,-2.2242890861883
"521","ENSG00000211897.9","IGHG3",6.83173699695134e-22,-3.03429401271296
"522","ENSG00000253451.1","IGLV2-28",8.30817917453914e-22,-2.05981092777303
"523","ENSG00000188403.7","IGHV1OR15-9",8.52505366226573e-22,-2.38472669483155
"524","ENSG00000196549.10","MME",9.42387539652817e-22,-2.91083084064419
"525","ENSG00000176566.4","DCAF4L2",1.05861288107771e-21,4.04525760880849
"526","ENSG00000211592.8","IGKC",1.20841018912846e-21,-3.32329934603007
"527","ENSG00000226372.3","DCAF8L1",1.52790653623126e-21,2.61184474459451
"528","ENSG00000211956.2","IGHV4-34",1.93860557990533e-21,-2.71396650331666
"529","ENSG00000211639.2","IGLV4-60",2.39805435388753e-21,-2.92559108298084
"530","ENSG00000126562.16","WNK4",2.39887405050406e-21,2.29220799992982
"531","ENSG00000271375.1","AC134879.2",2.39887405050406e-21,-2.39556449206936
"532","ENSG00000133636.10","NTS",3.03153547065073e-21,-2.61600349427061
"533","ENSG00000211662.2","IGLV3-21",3.34022741619794e-21,-3.38453084423569
"534","ENSG00000221867.8","MAGEA3",3.68706334409323e-21,3.84289942108355
"535","ENSG00000197172.10","MAGEA6",3.72952988290505e-21,3.64267689759389
"536","ENSG00000105369.9","CD79A",4.05921043699034e-21,-2.30661551013516
"537","ENSG00000126838.9","PZP",4.30173336076422e-21,-3.54319316586104
"538","ENSG00000176076.7","KCNE5",4.31128602845485e-21,2.02155819518618
"539","ENSG00000158104.11","HPD",5.30286584121523e-21,-2.02892323255339
"540","ENSG00000211905.1","IGHJ1",5.63352653549145e-21,-2.57685809504024
"541","ENSG00000243466.1","IGKV1-5",5.68753344704325e-21,-3.47164035757542
"542","ENSG00000223350.2","IGLV9-49",6.77497470448001e-21,-3.05658251153286
"543","ENSG00000244067.2","GSTA2",7.76913780351037e-21,-2.31753631055913
"544","ENSG00000185615.15","PDIA2",8.39707548403389e-21,2.09016506149908
"545","ENSG00000241351.3","IGKV3-11",8.91870589598164e-21,-3.57729346860232
"546","ENSG00000253274.1","IGHV1-67",9.1661124995476e-21,-2.46924780722209
"547","ENSG00000236459.1","HNRNPA1P22",9.23891268514063e-21,-2.2826822989244
"548","ENSG00000170166.5","HOXD4",9.4245386455119e-21,2.02228705843013
"549","ENSG00000228705.1","LINC00659",9.87807132114458e-21,-2.36361198475104
"550","ENSG00000211949.3","IGHV3-23",1.07284307684419e-20,-3.30806902464393
"551","ENSG00000231487.1","AP006285.2",1.2558096105622e-20,-2.27159806482152
"552","ENSG00000211934.3","IGHV1-2",1.50558411217202e-20,-3.35763811689204
"553","ENSG00000278473.1","IGHV3-41",1.51426540880738e-20,-2.28910151346609
"554","ENSG00000129009.12","ISLR",1.54175135460023e-20,-2.05591825205916
"555","ENSG00000211955.2","IGHV3-33",1.72251135111358e-20,-3.63754070170392
"556","ENSG00000164120.13","HPGD",1.95392110362232e-20,-2.37910076964491
"557","ENSG00000229092.2","IGHV3-47",1.99004377145889e-20,-2.10123700190572
"558","ENSG00000156738.17","MS4A1",1.99436005562688e-20,-2.55047336024055
"559","ENSG00000254056.1","IGHV3-71",2.18666413194493e-20,-2.55033271674646
"560","ENSG00000242534.2","IGKV2D-28",2.32599433557182e-20,-3.37234644828194
"561","ENSG00000243384.1","AC119424.1",3.52890225631033e-20,-2.2508037721854
"562","ENSG00000211896.7","IGHG1",3.59762347544893e-20,-3.45811656867667
"563","ENSG00000270472.2","IGHV3OR16-9",4.15085956510293e-20,-2.75581637723262
"564","ENSG00000256817.1","TPT1P12",4.21705777478257e-20,-2.27007860802523
"565","ENSG00000273036.3","AL390726.5",4.90686241478923e-20,-2.50475427411784
"566","ENSG00000211973.2","IGHV1-69",5.58511557025587e-20,-3.66285155326826
"567","ENSG00000271130.1","IGHV3OR16-8",7.16630990190484e-20,-2.81124585765958
"568","ENSG00000163017.13","ACTG2",7.56053720157963e-20,2.01980160180049
"569","ENSG00000244437.1","IGKV3-15",7.96315451819393e-20,-3.5768705427893
"570","ENSG00000117983.17","MUC5B",8.1521550152603e-20,-3.26411554975375
"571","ENSG00000137673.8","MMP7",8.31170751705432e-20,-2.73725843001549
"572","ENSG00000282639.1","IGHV3-64D",8.95444052350136e-20,-3.35820676860368
"573","ENSG00000253755.1","IGHGP",9.03055986715939e-20,-2.7146678150983
"574","ENSG00000182583.12","VCX",1.09074047349863e-19,2.50347033067464
"575","ENSG00000264781.1","MIR4537",1.36783873689476e-19,-2.2468609424021
"576","ENSG00000109193.11","SULT1E1",1.67534215235617e-19,-2.02230991587437
"577","ENSG00000223648.4","IGHV3-64",2.50170158206572e-19,-2.7903948877004
"578","ENSG00000139329.4","LUM",3.42155581962366e-19,-2.42651076511752
"579","ENSG00000148346.11","LCN2",4.02520393075852e-19,2.66402407404754
"580","ENSG00000166148.3","AVPR1A",4.78772783603013e-19,-2.76672107135323
"581","ENSG00000231475.3","IGHV4-31",6.73165195503489e-19,-3.33422495821949
"582","ENSG00000282600.2","IGHV3-69-1",7.19783496919595e-19,-2.90406763233132
"583","ENSG00000117594.9","HSD11B1",7.41101193266539e-19,-2.09707515544898
"584","ENSG00000211935.3","IGHV1-3",8.0706580495397e-19,-3.09857340366673
"585","ENSG00000181449.3","SOX2",8.17847188268307e-19,2.06865737370245
"586","ENSG00000179674.3","ARL14",8.90545977423396e-19,-2.33096692300816
"587","ENSG00000133055.8","MYBPH",1.06269471775618e-18,-2.77816843887638
"588","ENSG00000187664.8","HAPLN4",1.07540894671557e-18,-2.28399814575668
"589","ENSG00000262003.1","AC087392.1",1.20292864687423e-18,-2.36358980969012
"590","ENSG00000213886.3","UBD",1.45741836454784e-18,2.04783729619299
"591","ENSG00000155495.8","MAGEC1",1.738067841933e-18,2.83543154010946
"592","ENSG00000280655.1","AC134981.1",2.31271807885731e-18,-2.33770529145547
"593","ENSG00000272620.1","AFAP1-AS1",2.68491570602113e-18,2.1393215396974
"594","ENSG00000276775.1","IGHV4-4",2.91221162312183e-18,-3.43109484253668
"595","ENSG00000214822.8","KRT16P3",3.46380811274835e-18,-2.54691400791991
"596","ENSG00000106483.11","SFRP4",3.91312294179474e-18,2.0148601043729
"597","ENSG00000162391.11","FAM151A",4.13624209045937e-18,-2.42861567033984
"598","ENSG00000211633.3","IGKV1D-42",6.07763015044481e-18,-2.06477760842644
"599","ENSG00000206047.2","DEFA1",8.08430464134036e-18,-2.57917405265042
"600","ENSG00000272068.1","AL365181.2",8.81401041799039e-18,2.0873451181622
"601","ENSG00000204949.8","FAM83A-AS1",1.06584209724964e-17,-2.82455788780533
"602","ENSG00000259337.4","IGHV1OR15-2",1.14280713427053e-17,-2.05567970584438
"603","ENSG00000254174.1","IGHV1-12",1.34258749226643e-17,-2.05256777337323
"604","ENSG00000253998.3","IGKV2-29",1.49442628170562e-17,-3.35037765857734
"605","ENSG00000261704.2","IGHV1OR16-1",1.68579003858473e-17,-2.23175330237774
"606","ENSG00000119508.17","NR4A3",2.64483553589406e-17,-2.06245704693948
"607","ENSG00000156885.5","COX6A2",3.20965044352632e-17,-2.15531853877107
"608","ENSG00000282122.1","IGHV7-4-1",3.60619719350276e-17,-3.26395295956656
"609","ENSG00000163993.6","S100P",3.89266478082012e-17,2.70155116882418
"610","ENSG00000257453.1","AC011611.3",6.91016497871682e-17,-2.50588164139084
"611","ENSG00000164825.3","DEFB1",7.05605720841252e-17,-2.14517265219786
"612","ENSG00000240671.4","IGKV1-8",1.21185555442843e-16,-3.57399645473486
"613","ENSG00000163739.4","CXCL1",1.24396471058583e-16,-2.06031061051901
"614","ENSG00000107317.12","PTGDS",1.34217702462321e-16,-2.03846892507258
"615","ENSG00000171431.3","KRT20",1.50822363222457e-16,2.1542839733164
"616","ENSG00000259680.5","AC136428.1",1.6349281894211e-16,-2.28375053480805
"617","ENSG00000237592.2","IGKV1OR10-1",1.8518442419487e-16,-2.39350850033261
"618","ENSG00000221932.6","HEPN1",2.67961228358931e-16,-3.13598108605971
"619","ENSG00000213401.9","MAGEA12",1.15506892904254e-15,2.36624270376144
"620","ENSG00000224287.2","MSL3P1",1.2441143300971e-15,2.04152534647976
"621","ENSG00000211974.3","IGHV2-70D",1.78184583054215e-15,-2.37817251019151
"622","ENSG00000282815.1","TEX13C",1.86696299077559e-15,2.02665095642681
"623","ENSG00000233377.1","MTND4P20",2.84385557783533e-15,-2.19879998084565
"624","ENSG00000282651.2","IGHV5-10-1",4.4778735759691e-15,-3.09184870828364
"625","ENSG00000226733.3","AL138826.1",5.14485400663324e-15,-2.11233958957502
"626","ENSG00000139515.5","PDX1",5.77043503442712e-15,-2.33971357292169
"627","ENSG00000148795.6","CYP17A1",7.84946357568031e-15,2.14848546621964
"628","ENSG00000170373.8","CST1",8.77983957690358e-15,2.23735413565868
"629","ENSG00000138079.13","SLC3A1",1.05676592404345e-14,-2.01706873058963
"630","ENSG00000242371.1","IGKV1-39",1.15722417795215e-14,-3.04352719602231
"631","ENSG00000096088.16","PGC",2.04031058587429e-14,2.60410026056619
"632","ENSG00000242580.1","IGKV1D-43",3.43454801301251e-14,-2.38995723624298
"633","ENSG00000173702.7","MUC13",3.64151337349374e-14,2.35474842606472
"634","ENSG00000140465.13","CYP1A1",3.6445478657321e-14,-2.18062873518038
"635","ENSG00000168065.15","SLC22A11",6.50146769982994e-14,2.06897275563913
"636","ENSG00000224041.3","IGKV3D-15",1.03720079755857e-13,-2.69346132335734
"637","ENSG00000108602.17","ALDH3A1",1.05083284063125e-13,2.52934455246155
"638","ENSG00000112818.9","MEP1A",1.06765851706205e-13,2.42280484155436
"639","ENSG00000198930.12","CSAG1",1.39408851480359e-13,2.37075455900631
"640","ENSG00000109205.16","ODAM",1.55821355659264e-13,2.29101528838416
"641","ENSG00000110244.6","APOA4",1.77510371882744e-13,-2.82280798674031
"642","ENSG00000262406.2","MMP12",2.7988498901431e-13,2.00630672061097
"643","ENSG00000278263.2","AC135068.2",2.93932316113046e-13,-2.28997786874585
"644","ENSG00000118785.13","SPP1",3.52615966453768e-13,2.0200567198933
"645","ENSG00000147573.16","TRIM55",3.85391719350996e-13,2.02934358952873
"646","ENSG00000101204.16","CHRNA4",4.42402885271776e-13,-3.46777774335033
"647","ENSG00000107984.9","DKK1",1.01280256446511e-12,2.06407372231247
"648","ENSG00000197891.11","SLC22A12",1.1721986409557e-12,2.45760494346126
"649","ENSG00000211638.2","IGLV8-61",1.41295430817764e-12,-3.40734690014437
"650","ENSG00000189064.8","GAGE2A",2.97204863373469e-12,2.03102647696836
"651","ENSG00000126890.13","CTAG2",5.4749839393733e-12,2.37771921484221
"652","ENSG00000101951.16","PAGE4",9.53001766313109e-12,2.34969133012738
"653","ENSG00000172016.15","REG3A",1.92366764710458e-11,2.81693904288963
"654","ENSG00000236362.8","GAGE12F",9.07651705096187e-11,2.19680413457272
"655","ENSG00000139219.18","COL2A1",3.83926682966712e-10,2.05575713229203
"656","ENSG00000251039.2","IGKV2D-40",1.13697407564699e-09,-2.34655278273939
"657","ENSG00000215695.1","RSC1A1",5.86912953635099e-06,-2.12723849790807
