"","M_HBV_unfiltered.logFC","M_HBV_unfiltered.gene_name","M_HBV_unfiltered.adj.P.Val","F_HBV_unfiltered.logFC","F_HBV_unfiltered.gene_name","F_HBV_unfiltered.adj.P.Val","residuals"
"116",4.01468834793658,"MDK",2.01631505083672e-29,4.10717640462622,"MDK",9.24240796240958e-09,0.795188001173123
"117",2.27190249081153,"PLK1",2.18071474615749e-29,2.75044327050447,"PLK1",1.01429082656332e-13,0.131104775773811
"118",-4.29757532415397,"ADRA1A",3.24766927840492e-29,-3.66107037182298,"ADRA1A",7.51844473655227e-08,-1.3407481154803
"122",-3.91137307901382,"ADH1B",5.05654435430076e-29,-3.17081314664514,"ADH1B",1.02236588498104e-05,-1.34433642363436
"124",2.65864188474734,"CENPI",8.89308991965974e-29,3.47177385689106,"CENPI",1.6087762598226e-15,-0.0556667015960831
"127",-2.79349684184005,"ALB",1.0837086763337e-28,-2.11973968715448,"ALB",4.43552856505879e-05,-1.06214089505004
"130",-3.2068023459699,"PLAC8",1.47795946833542e-28,-2.59117637268879,"PLAC8",9.39899942801817e-06,-1.10061955918596
"131",2.3263626420981,"RECQL4",1.47620099262188e-28,2.7385172747543,"RECQL4",6.29004498175006e-12,0.195046970859648
"133",2.92362338507861,"CENPM",1.71263703217443e-28,3.33145420759304,"CENPM",1.86527960292468e-11,0.320879240683151
"134",-3.55621193013254,"DIRAS3",2.46545551438813e-28,-4.81637599721953,"DIRAS3",6.61932708799792e-12,0.319168225484171
"138",-3.11419306709226,"GLYATL1",3.06214359870215e-28,-2.64292120601783,"GLYATL1",2.33940309265575e-06,-0.966869331888583
"141",2.78154110190565,"PLVAP",4.82667494195095e-28,3.79711270022043,"PLVAP",7.00282640040572e-13,-0.191435794126528
"143",2.61223189023789,"TEDC2",8.48197768960924e-28,2.92390590569659,"TEDC2",9.2366271774535e-10,0.333518621741719
"144",2.35996663628051,"RAD51AP1",8.82113216199265e-28,3.15461941379266,"RAD51AP1",2.00800635138648e-15,-0.102180840534756
"146",-3.55814295137118,"NPY1R",1.20015086953448e-27,-3.41163038900421,"NPY1R",1.02390449346146e-06,-0.799638875786181
"148",2.83067910245184,"CDC6",1.89392911850311e-27,3.72250657079047,"CDC6",1.12364245738094e-14,-0.0829804332719936
"150",-2.63346739973665,"ALDH8A1",2.11187792824757e-27,-2.22875294582134,"ALDH8A1",5.56230298771379e-06,-0.815437894190323
"152",-4.44366644354104,"IGFALS",2.78208851797262e-27,-4.39235522933934,"IGFALS",4.34175356279053e-09,-0.905413985859421
"153",3.19550140170444,"OLFML2B",3.10100307174916e-27,3.44065726582347,"OLFML2B",2.29938898264949e-09,0.505932793939538
"155",2.22240812856177,"PIF1",6.12818131728007e-27,2.93866296126957,"PIF1",7.2799996269721e-14,-0.0680380845222109
"156",-2.20728600971475,"ACSL1",6.0860954262879e-27,-2.48013316230126,"ACSL1",1.43080152016102e-09,-0.189390742611559
"161",-4.37565437317292,"HAO2",7.83559160679146e-27,-4.25295789030519,"HAO2",2.57777920866338e-07,-0.948233052941954
"163",-4.30133977059667,"APOF",7.97790069481536e-27,-3.94284562296243,"APOF",3.92615535444304e-07,-1.12048051220376
"164",-3.59548968773737,"KBTBD11",9.01258758062328e-27,-4.36711161094278,"KBTBD11",1.08188516816637e-08,-0.0773077633933751
"168",-3.56713747974839,"MT2A",1.23608506765392e-26,-4.01946766981947,"MT2A",1.42783345391205e-10,-0.325358058418353
"171",-2.31909155596287,"ALDH6A1",1.49070298288159e-26,-2.23596979805341,"ALDH6A1",4.39489244011915e-07,-0.495324122079922
"172",-2.32366715423201,"MAT1A",1.79963218661411e-26,-1.7122624112613,"MAT1A",0.000177769993824628,-0.916285612444599
"173",-5.24799981048591,"MT1F",1.98801741232216e-26,-5.00259046567558,"MT1F",7.11096525853847e-07,-1.22456545604624
"175",-4.61732699271391,"SRD5A2",2.32258973912333e-26,-4.83902322865538,"SRD5A2",3.30763692364145e-07,-0.723940622362148
"182",-2.26273453469821,"PBLD",5.80044476731121e-26,-1.93863027273917,"PBLD",1.10483027825784e-05,-0.675373893283095
"183",-4.30391973501745,"MT1X",6.23807946247015e-26,-4.5199010348923,"MT1X",7.91002468752966e-08,-0.664258980703776
"185",5.33916741595531,"ZIC2",7.76265214865815e-26,7.1004926395505,"ZIC2",1.42191819002252e-15,-0.260239501226176
"186",-4.62448773389142,"MT1E",7.43057298006507e-26,-4.90797132292299,"MT1E",7.78216034023651e-08,-0.676282557343781
"188",2.5864107307711,"CCNE1",9.34953551546355e-26,2.90099553037104,"CCNE1",2.09916691370436e-09,0.325912895756984
"192",-2.50749589242069,"ADH6",9.50030927055622e-26,-2.16201851128339,"ADH6",1.15005966016092e-05,-0.742525170766609
"193",-4.1732715297579,"GBA3",9.93096465405788e-26,-4.04557022929425,"GBA3",1.77797691564347e-07,-0.910738653756433
"195",-2.43700646106402,"HPX",1.27453183928674e-25,-2.17834945529045,"HPX",4.10834606420803e-06,-0.659051437754784
"199",-6.03289220639233,"MT1G",1.5421026916773e-25,-7.01229723603066,"MT1G",1.44490685155081e-07,-0.411593152066506
"200",-3.84955087253832,"AC010280.2",1.60770565491654e-25,-6.19306913360967,"AC010280.2",2.43338768114972e-13,1.12040158470064
"201",-2.00795670512562,"ABCC9",1.6096101715076e-25,-2.25501386828133,"ABCC9",7.83747646346513e-09,-0.169047834686746
"204",-2.74754077080131,"FBP1",3.62987914781751e-25,-2.18560496482344,"FBP1",4.76226050957871e-05,-0.963817083757909
"205",-4.90392958404064,"NAT2",4.17174160069573e-25,-6.36502247543401,"NAT2",1.13479032297928e-08,0.202738427418211
"206",-4.3220880783572,"AC092384.2",4.25815432183299e-25,-4.75896903563473,"AC092384.2",1.12160052287528e-07,-0.492350679583003
"216",-3.71270876338455,"AKR1D1",8.77794167294386e-25,-3.48792284920826,"AKR1D1",6.86153514679575e-07,-0.893546570493222
"219",-3.60189631695268,"BHMT",9.93167618299748e-25,-2.17512186385303,"BHMT",0.00559280445709326,-1.8265074662312
"222",-3.30463026312814,"UGT2B7",1.09739122060182e-24,-3.71616000170059,"UGT2B7",3.07410747110421e-09,-0.304002746762983
"223",-3.16243792457833,"AL161668.4",1.36962554441994e-24,-2.88064187360804,"AL161668.4",2.07230878146219e-06,-0.82610877386886
"224",-5.99250981921878,"CYP3A4",1.36962554441994e-24,-6.49068857844894,"CYP3A4",4.49580401145607e-09,-0.785928012901021
"226",-3.71751782548735,"PLGLA",1.7666552321494e-24,-3.69007441454418,"PLGLA",8.23036747528765e-07,-0.737630269552175
"227",-3.55164267694117,"GLYAT",1.48542470190967e-24,-3.81060291201861,"GLYAT",5.27720275237506e-08,-0.475926100431673
"229",-2.17587240710517,"ACADSB",1.66862034448649e-24,-1.7113073743145,"ACADSB",0.000171133066501769,-0.769250189935105
"231",-3.02729744314731,"CYP4A11",1.77034349379974e-24,-2.94859900053695,"CYP4A11",6.9592727409566e-07,-0.636937378163613
"233",-2.02183565140083,"SLC19A3",1.91510766806796e-24,-1.47607476119417,"SLC19A3",6.2040151751032e-05,-0.802240663432239
"234",-2.30909737982311,"F11",1.92761212078105e-24,-2.34266530146832,"F11",3.04532998920954e-07,-0.400499173084107
"237",2.41226644451358,"EFNA3",3.03545752834179e-24,2.08903895842442,"EFNA3",2.41212500842276e-05,0.797333805025404
"238",-3.09249370754763,"CCL14",2.74944067559363e-24,-2.79078790806391,"CCL14",1.1029412806595e-05,-0.827605068362328
"239",-2.19622549917325,"AC008556.1",3.11526950040573e-24,-2.01445371233493,"AC008556.1",1.02588081623144e-05,-0.548579646332684
"243",-2.07136374696852,"EHHADH",3.09477043025304e-24,-1.79033478424236,"EHHADH",2.35715603403073e-05,-0.601908926301354
"245",-3.25328046896804,"ADH1A",3.32530629462954e-24,-2.65891495501813,"ADH1A",7.87880852420816e-05,-1.09324052694087
"247",-3.22331191245078,"AC020908.3",3.76602233191551e-24,-3.45411821431251,"AC020908.3",1.33980335487806e-07,-0.431026890691693
"248",-2.9478054647294,"ID1",3.30884698671602e-24,-1.97529773243745,"ID1",0.00077632173998796,-1.33129149589825
"253",-2.4580317390309,"KMO",4.25150517044754e-24,-1.92707904618102,"KMO",6.98654578366557e-05,-0.879855172342464
"256",-2.52819584107954,"C8A",5.21351474950721e-24,-3.07297887689501,"C8A",3.31390971382659e-10,-0.038944626033371
"262",-2.15833201445903,"CD1D",7.39638684926913e-24,-2.75930073233108,"CD1D",4.49580401145607e-09,0.0815220040817322
"263",-3.29898171400243,"TPPP2",8.20190108595486e-24,-3.86029240699625,"TPPP2",5.56064444159976e-08,-0.1837583342363
"265",2.08244727590004,"PAQR4",9.21475650925546e-24,2.27579006956191,"PAQR4",1.07914165960355e-07,0.319033767186156
"266",-2.3420404855353,"GSTZ1",7.63541740762417e-24,-2.7411435464205,"GSTZ1",2.84330563368367e-08,-0.116622765286283
"267",-4.275554895473,"GPR182",1.07092414540802e-23,-3.36864989256598,"GPR182",0.000121008197796958,-1.55122347584721
"268",-3.28408680815356,"UGT2B10",9.76238377394263e-24,-3.70137296296614,"UGT2B10",8.87655073895208e-09,-0.295216075194896
"269",-4.93853059679596,"HSD17B13",9.92887634965656e-24,-4.81997884451252,"HSD17B13",6.39940480424144e-07,-1.06028591258559
"273",-3.17180093063242,"CYP4A22",1.17490872774421e-23,-2.75850305510463,"CYP4A22",1.63807163145513e-05,-0.932581124157243
"275",2.09551764484767,"CCNE2",1.49492490982715e-23,2.42671885085072,"CCNE2",1.6535488914625e-10,0.212104653932898
"276",-2.52907460811217,"HOGA1",1.32591068495349e-23,-2.08583378341267,"HOGA1",1.26044698087652e-05,-0.824676348635519
"277",2.3011918855804,"NDUFA4L2",1.5309399870134e-23,1.7975035857999,"NDUFA4L2",0.000261169635899647,0.91805131026613
"280",-3.17848389270331,"RDH16",1.50837381425502e-23,-3.6218737772306,"RDH16",6.42282798417268e-09,-0.252820859708789
"282",-2.34049644653848,"AZGP1",1.93482497442605e-23,-2.4512984688989,"AZGP1",1.58602219582379e-07,-0.345526881532381
"295",-2.81721889407052,"CXCL12",4.4976936921383e-23,-1.82699805413709,"CXCL12",0.00194963273306043,-1.31861407718931
"298",-3.21085832348016,"AC137723.2",6.35418140042238e-23,-3.64278150849621,"AC137723.2",1.81704095391266e-07,-0.268572106329216
"299",-3.47662796818903,"CETP",6.82563205215601e-23,-2.44909931919672,"CETP",0.000316044328645558,-1.48340688894748
"304",-3.18524792187962,"CYP2C9",8.03832379697397e-23,-2.56495190049096,"CYP2C9",0.000135355010837981,-1.09991551934883
"305",2.47014673967192,"COLCA2",8.94498048432837e-23,3.01338227935149,"COLCA2",1.61762961993958e-10,0.120293172976063
"307",-2.85336453027878,"HGF",8.07363878262079e-23,-2.73836721530335,"HGF",2.72182894325623e-05,-0.630154197471914
"314",-2.25981344252376,"DMGDH",9.48089565659478e-23,-2.03869761517891,"DMGDH",1.90563322608639e-05,-0.592891903740702
"315",-2.19309223763945,"LILRB5",1.10994686389024e-22,-1.79729080184712,"LILRB5",0.00012088715940665,-0.718106871349218
"317",5.51410266282621,"EPS8L3",1.3487419480813e-22,4.1575886436434,"EPS8L3",0.00112018940920724,2.2545208781356
"319",-2.75974246651427,"TTR",1.53384296696006e-22,-2.90846429954463,"TTR",1.64464295997853e-07,-0.401292440797039
"320",3.12383505639288,"THY1",1.41817530414186e-22,4.12794764814161,"THY1",2.21398650564676e-09,-0.112179956726663
"321",-3.97374318708831,"AL161645.1",1.55855059823019e-22,-3.68729685660016,"AL161645.1",1.25992968250971e-05,-0.996063994012884
"322",-2.11212770284126,"ABCA9",1.34339145750102e-22,-1.91214984624267,"ABCA9",1.24352490169548e-05,-0.545820948172623
"326",3.49862058531411,"COL15A1",1.6286262558041e-22,4.8122977237509,"COL15A1",4.13331114428929e-11,-0.281503073061828
"328",-4.76169217560931,"SLC25A47",1.6658415015665e-22,-3.51274672263461,"SLC25A47",0.000152544312997599,-1.92279317750465
"337",-2.48354035494021,"IGFBP3",2.61103787988785e-22,-2.90153891849961,"IGFBP3",8.07148399131847e-09,-0.130596516527679
"338",2.28916244270577,"FAM83D",2.92953558693003e-22,2.50213747407004,"FAM83D",2.64276792701895e-08,0.345786099159771
"346",2.41363562091402,"FAM111B",4.86245613352455e-22,3.44190555432138,"FAM111B",8.83679012300077e-14,-0.276925468020526
"347",-3.8962875638869,"CYP2C8",4.75507726139499e-22,-4.47744836702388,"CYP2C8",6.16194315031822e-09,-0.290379802996717
"349",3.65536358286325,"ESM1",6.11630595241576e-22,5.20030401540211,"ESM1",1.04010296868442e-13,-0.43325361591792
"351",2.63999309870973,"ADM2",6.23717012036043e-22,2.1730527500097,"ADM2",9.65616883819402e-05,0.958263315549697
"352",-2.57027008617337,"GPD1",5.06260732747456e-22,-2.99514710959836,"GPD1",4.21117896750134e-08,-0.142900850790881
"354",-3.86531684786542,"MOGAT2",5.80432516680138e-22,-4.68366343122064,"MOGAT2",3.30063638747553e-07,-0.0954529434595616
"355",2.12515941655993,"TK1",6.60282352335679e-22,2.06393413347648,"TK1",1.85039370290196e-06,0.530186959409224
"356",-4.16843232832968,"LYVE1",1.02217931912674e-21,-3.66198149493308,"LYVE1",6.84021938223913e-05,-1.21088070976878
"360",-3.82759088248079,"RPS12P21",1.09471562258049e-21,-4.30351358447741,"RPS12P21",2.51272567777695e-07,-0.359974066923032
"366",-4.66667640653779,"CDHR2",1.27675018196145e-21,-2.49497847182024,"CDHR2",0.00405025076321456,-2.63697802646849
"369",-3.30253477960062,"AC019257.1",1.45313359421354e-21,-3.86325749260913,"AC019257.1",3.0015430960241e-07,-0.184953938685009
"375",-2.47785281486621,"TMEM25",1.90465229603245e-21,-2.78415836388371,"TMEM25",9.53932428545633e-07,-0.218235150918757
"383",4.26132656347723,"HAGLR",2.57688542267044e-21,3.84807484582271,"HAGLR",4.61379387568365e-05,1.24783101333615
"386",-4.23732730474133,"DBH",2.62658140721862e-21,-2.6041873077579,"DBH",0.000913133671110229,-2.12079986760037
"388",-2.86781491826216,"AL356056.3",3.02867939718486e-21,-2.13534601782206,"AL356056.3",0.000116277644941404,-1.12405079071846
"392",2.27030415970496,"CD34",3.09005477308808e-21,3.24086751327681,"CD34",5.61248489988099e-11,-0.260416899899025
"403",3.4874171652039,"ALG1L",5.02193066079932e-21,4.52700755031472,"ALG1L",5.64107888062947e-12,-0.0658798216982039
"404",-3.69739033015458,"KRT17P4",5.03386384112885e-21,-4.71859710635568,"KRT17P4",6.99160176478303e-08,0.100248415416643
"406",-2.06360833600117,"ITIH4",5.03386384112885e-21,-2.10995909729808,"ITIH4",2.55552293249255e-06,-0.340028677526515
"409",-3.47181805638045,"TSLP",6.21111224367745e-21,-3.68114169629044,"TSLP",7.28921259152306e-06,-0.499032668474075
"413",-3.89028635616235,"UROC1",5.54848288535087e-21,-2.97554877479671,"UROC1",0.000162334247426445,-1.47849923843903
"420",-2.8629431280109,"BX842568.4",7.37768471341215e-21,-2.80732407512714,"BX842568.4",1.07247100881843e-05,-0.584907019746272
"424",-2.21094661209672,"HMGCS2",8.51229338123882e-21,-1.64511494186228,"HMGCS2",0.00124356294459358,-0.856952247295543
"425",-2.0682101269241,"ERRFI1",7.79227539842119e-21,-1.78627334390005,"ERRFI1",0.000191432089762447,-0.601984450055123
"426",-2.76411569480657,"KDM8",7.98472928798668e-21,-3.50527430987728,"KDM8",3.42477169025668e-08,0.0688421855469605
"427",-5.63667877279021,"CNDP1",9.63084770949204e-21,-5.86524916690667,"CNDP1",7.20404520964425e-07,-0.927367300813016
"430",-5.05561746629305,"CYP2E1",9.46425990129402e-21,-2.93913827184641,"CYP2E1",0.0196545979182142,-2.6727793764715
"433",-2.04886819615777,"AQP7",9.03287714886485e-21,-1.38617594797594,"AQP7",0.00121789065077005,-0.900749376912883
"439",-6.45500660747069,"MARCO",1.38812064175471e-20,-5.59274109707668,"MARCO",0.00013313782800878,-1.96235909445429
"440",2.57237420859629,"CELSR3",1.37859821383893e-20,2.37912774686035,"CELSR3",1.57486828760614e-05,0.726799645762938
"442",-3.51978105641901,"AC104809.2",1.54334525940175e-20,-2.79433226410115,"AC104809.2",0.00041721618870745,-1.25207439349051
"447",-3.86338812119808,"MFSD2A",1.52878130238609e-20,-5.02439959520915,"MFSD2A",6.50542586741853e-07,0.177386095320459
"456",-3.26023324450528,"MBL1P",3.03600068265465e-20,-3.84878362941143,"MBL1P",9.90813511522666e-07,-0.154160189409836
"458",-4.39634351355455,"CLRN3",3.03152032379407e-20,-6.65413365165503,"CLRN3",1.29752623426652e-07,0.940189147633533
"468",4.9706436601542,"GPC3",3.54724623207031e-20,6.56992877403734,"GPC3",7.98976926341578e-08,-0.206925960042493
"469",-2.19830509395353,"RND3",3.38068834472133e-20,-2.17598185203369,"RND3",8.54372418001115e-06,-0.422232489374785
"471",-3.76572713575219,"TFPI2",5.08118350877413e-20,-2.11656434988874,"TFPI2",0.0169000083037261,-2.03689581564006
"472",-2.470833474387,"OR4K17",5.33766987277245e-20,-2.06475705812377,"OR4K17",0.000147117763528063,-0.783192761745094
"474",2.73423210379206,"SAPCD2",5.52529037013901e-20,2.39334149326013,"SAPCD2",4.78607474963291e-05,0.877356567124933
"476",-2.3269777431637,"FOLH1",4.67002307635111e-20,-2.26009058594987,"FOLH1",1.03649010306732e-05,-0.484032508776858
"479",-2.23132162080519,"PSAT1",4.7037660911537e-20,-2.22451804835093,"PSAT1",1.03649010306732e-05,-0.416659170231967
"483",-5.4466200833722,"CYP2A7",6.38829195451417e-20,-5.24369591810034,"CYP2A7",6.90576108868956e-05,-1.23148916052642
"484",-2.7033916128179,"AFM",6.45610874733799e-20,-3.08534243117927,"AFM",1.49830776765371e-07,-0.204310462754667
"485",3.90148370210071,"MAFA-AS1",8.21447471828899e-20,2.26813771637926,"MAFA-AS1",0.0160474894653756,2.14415437701101
"486",-4.74455873645245,"LINC00844",8.53126637246896e-20,-6.45176935698868,"LINC00844",1.35489432797222e-06,0.431079426227478
"488",-2.3182789577242,"PLG",8.72028059852023e-20,-2.22715447203464,"PLG",2.72378959419742e-05,-0.501520356408847
"490",-2.55870047772204,"SLC27A5",7.88924070429803e-20,-2.47528691689315,"SLC27A5",1.57787221525199e-05,-0.544658332168136
"494",-2.71872994842307,"DNAJC12",9.6014589765224e-20,-3.10132215667625,"DNAJC12",5.0379689302417e-06,-0.206943741252932
"495",-2.74255957852433,"WDR72",8.52295936342601e-20,-2.78456660760137,"WDR72",2.57769021589787e-06,-0.482617330794296
"498",-2.28207076640168,"FTCD",9.64162194134343e-20,-1.68331926917549,"FTCD",0.00194221264973916,-0.897701151391295
"499",-3.56572245649151,"RETREG1",1.05066877873609e-19,-3.13672356349729,"RETREG1",0.000160263783400409,-1.02578952706315
"501",2.1876210464732,"MCM2",1.05066877873609e-19,2.71911744267771,"MCM2",5.42617950953538e-09,0.0717296686272738
"503",5.29353081272696,"HOXA13",1.31068696972903e-19,4.13050723237016,"HOXA13",0.00111849870387523,2.05548074188382
"506",-2.0898604881139,"EPHA2",1.03702153785183e-19,-1.62041729746867,"EPHA2",0.00113392721610954,-0.755502567160657
"507",-3.31764702867165,"C3P1",1.06269791829322e-19,-4.43292088892931,"C3P1",1.67760491939991e-09,0.252858112059326
"509",-2.4278639362009,"LTK",1.41330995894743e-19,-2.01614220482688,"LTK",0.000404243695962969,-0.778875607637653
"510",-2.05763325402302,"PLGLB1",1.05943670268144e-19,-1.94350081626682,"PLGLB1",3.28148066625757e-05,-0.466400172266413
"512",2.23586432541666,"OLFML2A",1.45337913742037e-19,2.53722564709618,"OLFML2A",4.17367822946735e-07,0.264590303518281
"513",-2.7815439624607,"MFAP3L",1.27839163912748e-19,-3.81958269397517,"MFAP3L",1.65334623134244e-07,0.301312201182957
"515",-5.11782856424139,"AC104809.1",1.62063236431607e-19,-5.44255583407436,"AC104809.1",4.71510799951981e-06,-0.74458938170105
"517",3.40692969438394,"FOXS1",1.63889643496586e-19,3.07604986586071,"FOXS1",8.42609837762749e-05,1.00725078710247
"518",-2.25148146556845,"OLFML3",1.46946896275308e-19,-1.62089614741609,"OLFML3",0.00205791232461688,-0.916742823686756
"519",-2.67655899649614,"AKR7A3",1.31916730361936e-19,-4.04301453626506,"AKR7A3",6.07787742962623e-09,0.583941915571422
"520",-2.41000178603864,"XDH",1.36400211336025e-19,-1.94380116703997,"XDH",0.000449566121072857,-0.818529903326053
"523",4.35594102451234,"ZIC5",1.88896575625908e-19,6.44790284144784,"ZIC5",5.51643655110751e-14,-0.724609004054575
"527",-2.65663251804691,"ASPDH",1.76688496076323e-19,-3.00312307205983,"ASPDH",4.23405804226625e-06,-0.222921805861539
"533",-2.11673389902866,"SORL1",1.99328299820145e-19,-2.39672923392977,"SORL1",1.08509964591343e-06,-0.165150889485855
"535",-2.81407567231276,"RPL5P30",2.56165407339445e-19,-2.19907715990981,"RPL5P30",0.000515880559777276,-1.01964059927214
"538",-2.12087587210708,"SLC46A3",2.05097413790341e-19,-3.30545581944833,"SLC46A3",1.24270770790157e-09,0.553211611355391
"539",-2.75887701873762,"AL391001.1",2.66183419635559e-19,-1.8205070745918,"AL391001.1",0.00348047256812328,-1.26543300801783
"541",3.79765898087784,"DUSP9",2.86383824530675e-19,4.36116034396569,"DUSP9",2.09036592243863e-08,0.376222721375799
"550",-3.15868559273705,"SLC22A10",2.72198405924349e-19,-2.81677230857834,"SLC22A10",6.98209483684441e-05,-0.873137443944595
"552",-3.42946906305251,"UGT1A4",2.91578516571941e-19,-3.54039102058594,"UGT1A4",4.10010965971272e-06,-0.568590814789999
"555",-3.3312516949893,"SDC4P",3.88951655783291e-19,-4.28430952123069,"SDC4P",4.37844250076886e-08,0.121096477794819
"561",-2.15542121145944,"NKX3-1",4.83035593515334e-19,-2.38382373273041,"NKX3-1",4.52580401697399e-06,-0.214099024592349
"567",-2.93171969649787,"TDO2",4.8635718721978e-19,-2.3576670823794,"TDO2",0.00103280907233426,-1.01119397052729
"569",-2.08085927663643,"PON3",4.80312597889024e-19,-2.06427446104664,"PON3",2.22820518787462e-05,-0.393602264166703
"573",-2.48989912328485,"CYP4F2",4.78688150200292e-19,-3.12979030272607,"CYP4F2",5.58683537438135e-08,0.044521353876912
"574",-4.66738724735679,"CHST4",6.9804618372492e-19,-5.02409037689232,"CHST4",4.08081817993192e-05,-0.626858882143679
"575",-2.98338439764294,"TMEM82",6.25550087338698e-19,-2.82268483346002,"TMEM82",3.71006384200988e-05,-0.693135356692986
"576",-3.87910953601773,"KCTD9P4",7.27862934232767e-19,-4.86665941611977,"KCTD9P4",2.68803751370964e-07,0.0362496360582266
"578",-2.48394091243027,"LY6E",5.74333900140595e-19,-2.99571124453088,"LY6E",1.38381775016532e-07,-0.0561231482833143
"584",-3.14611258549999,"ACADL",7.42344226587903e-19,-3.69599335945858,"ACADL",9.47311868683441e-06,-0.161519033009099
"589",-2.24588397878183,"PHYHD1",7.47701321218352e-19,-2.31198195128502,"PHYHD1",5.85049428210423e-05,-0.361681292252712
"590",-2.09737275411776,"DCXR",7.77066561390273e-19,-2.80317209491889,"DCXR",1.51531761121711e-09,0.177362224495891
"592",-2.39979877817964,"TCF21",9.61803012066795e-19,-2.03932893465905,"TCF21",0.000505599709628461,-0.732375293975217
"593",2.96510799783414,"DUXAP10",8.44845548817463e-19,2.96589279110949,"DUXAP10",3.90481957905151e-05,0.653012067225732
"594",-2.38195226683634,"ARID3C",9.90436356600516e-19,-2.63140659676636,"ARID3C",2.74992132913311e-06,-0.243783492907265
"600",-2.38343503823001,"APOA1",1.18777917997755e-18,-1.58789163497074,"APOA1",0.00803126014832444,-1.07493741128208
"608",-3.06821550071377,"SPP2",1.12984911180502e-18,-2.01710011713281,"SPP2",0.00599306439617208,-1.41846556141118
"610",-3.34560747425869,"MRPS36P4",1.47358575245364e-18,-4.22803736448418,"MRPS36P4",2.88930247295233e-07,0.0620001949962391
"612",3.54637621642449,"NXPH4",1.692439352125e-18,3.83072239752604,"NXPH4",3.50275921902355e-06,0.546677138982233
"613",-2.55740335448047,"FCGR2B",1.45817635476904e-18,-2.07555709803639,"FCGR2B",0.00118901113305863,-0.861175815746175
"616",-3.09172548070434,"LPA",1.47358575245364e-18,-3.73471746284316,"LPA",1.66619462912967e-07,-0.076343417797061
"618",-2.73401478489039,"AOX1",1.68268321857393e-18,-2.53866331563249,"AOX1",0.000132501822894481,-0.669583740893551
"625",-2.24158352574194,"HAO1",1.72664624375278e-18,-2.27455855637083,"HAO1",1.58284862242942e-05,-0.387135190725863
"630",-2.44202455388328,"STEAP4",2.06963022687141e-18,-2.02523439392271,"STEAP4",0.00101819533913536,-0.785807266242411
"631",-2.66558599372556,"AP003716.1",2.67966915400151e-18,-2.88338800895012,"AP003716.1",7.75350480889118e-06,-0.327073463436071
"640",-2.6546770496506,"ANGPTL1",3.47473285252837e-18,-3.16939600274669,"ANGPTL1",7.28921259152306e-06,-0.0887671279038209
"641",-2.18753918476133,"AC024257.4",4.09830268863484e-18,-2.73585468165527,"AC024257.4",7.15099712958755e-07,0.0336734989940599
"642",-2.63313938725435,"MAGI2-AS3",3.30204263713158e-18,-2.95356856946258,"MAGI2-AS3",8.73387900306799e-06,-0.238828149454276
"647",-2.98454782870918,"FXYD1",3.18141247032164e-18,-2.0005923100988,"FXYD1",0.00466362992107829,-1.34792281017676
"651",-2.28925843189191,"PHGDH",3.28907807559647e-18,-1.97859718853538,"PHGDH",0.000295400958856709,-0.670121152782131
"659",-2.26460867914832,"PON1",4.40543884644273e-18,-2.68629318468498,"PON1",2.99877185000734e-07,-0.0828010308192423
"660",-3.40549151748553,"GYS2",4.19848787493905e-18,-3.6516119358712,"GYS2",7.21983489198849e-06,-0.456184461078065
"661",-5.62826238030254,"SLCO1B3",5.06300913732661e-18,-4.9404518813329,"SLCO1B3",1.02588081623144e-05,-1.65423277081705
"662",-5.1804125683845,"MT1M",5.61157197148634e-18,-4.97515981454453,"MT1M",0.000302259520751511,-1.17878759916647
"663",-2.95357862984081,"F9",4.66744447415391e-18,-2.98488468847808,"F9",1.80452653577525e-05,-0.534368774067996
"665",-4.47123997727466,"FAM151A",6.21168177947359e-18,-3.63180971656415,"FAM151A",0.000955144445195239,-1.53767714170422
"670",-2.6103747987675,"C6",5.81718404983094e-18,-2.95909205398394,"C6",1.19412490458977e-06,-0.211671984510981
"671",-2.25285931427025,"HSD17B6",5.88961388967236e-18,-2.38540213898083,"HSD17B6",8.75964625578716e-06,-0.31028217833953
"676",-2.417236428811,"ACSM5",6.02518551857379e-18,-3.00889297549723,"ACSM5",2.15577218674194e-07,0.0210617809936104
"677",-3.60182795737273,"PCK1",7.28792674087524e-18,-3.87660283632917,"PCK1",3.33031194720882e-06,-0.473636586626276
"678",-2.51010687753224,"AC012409.1",8.82674695577843e-18,-2.88157137371168,"AC012409.1",4.3569819643932e-06,-0.173038705874015
"681",3.18455150681567,"MMP11",8.39252417081518e-18,2.93005246069871,"MMP11",2.59444561711369e-05,0.900951275002924
"682",-3.27771455730711,"ASPG",6.92706777252373e-18,-2.65983395564153,"ASPG",0.000455014648364045,-1.11694394219023
"686",-2.00842853119935,"SLC7A2",8.48750905688807e-18,-1.74177607051197,"SLC7A2",0.000672489663962909,-0.577581459526311
"687",2.77633882753858,"APLN",1.17529306694327e-17,2.56988047069528,"APLN",7.76573862430158e-05,0.779101819059431
"690",-3.71809789802984,"GLS2",9.51763996240656e-18,-2.54425177076066,"GLS2",0.00397564023623324,-1.64922362116544
"692",-3.56106239335381,"CYP3A43",1.29720369488389e-17,-3.5078533425594,"CYP3A43",7.38159655846343e-05,-0.726053992325622
"693",-2.89225379564815,"AP003168.2",1.52312280171139e-17,-2.37988216041536,"AP003168.2",0.000710162934753986,-0.954065448681073
