"","M_HCV_unfiltered.logFC","M_HCV_unfiltered.gene_name","M_HCV_unfiltered.adj.P.Val","F_HCV_unfiltered.logFC","F_HCV_unfiltered.gene_name","F_HCV_unfiltered.adj.P.Val","residuals"
"263",3.07276772191002,"TLX1",7.43875222425505e-29,2.90234129523756,"TLX1",6.09184612105131e-15,0.113863248408664
"268",-2.33260781519717,"CCL14",7.88490083674701e-29,-2.16107974306914,"CCL14",3.53588461538095e-13,-0.0860107888306101
"270",-2.90663758918326,"GBA3",8.24914519004125e-29,-2.65601997249237,"GBA3",1.13715838240222e-13,-0.151212225786052
"276",-3.83714063087166,"FAM163B",1.44679321060653e-28,-3.64033371477638,"FAM163B",1.07192832617297e-13,-0.069781512995776
"279",2.06980991968353,"KIF18B",1.49430328215694e-28,2.57231269024165,"KIF18B",1.54915204767129e-23,-0.549805289640806
"281",-3.41018646720228,"AL049555.1",1.53623611270776e-28,-2.83773713762222,"AL049555.1",1.2202285885285e-11,-0.467944923898469
"282",-2.38309220983891,"OMG",1.67648577986585e-28,-2.10030901639713,"OMG",2.19664557891516e-12,-0.198971147143149
"297",4.44357795544842,"TGM3",3.52973920353363e-28,4.21326133095139,"TGM3",7.91717226243444e-15,0.136968805506151
"300",-2.87600765093078,"FAM95C",4.58180775524515e-28,-2.19668690757661,"FAM95C",1.01613271898745e-10,-0.592804316922131
"301",-2.97157198622912,"MOGAT2",3.79497210417831e-28,-3.26310401214287,"MOGAT2",2.80032024906028e-16,0.407972298948167
"302",6.17995880450221,"CPLX2",5.01402231385327e-28,5.04240835600661,"CPLX2",6.1909586119686e-11,1.02093662197133
"306",-3.0594981614334,"NAT2",5.10225953342221e-28,-3.92497369443957,"NAT2",1.59150974424897e-17,1.00048798268611
"315",-2.90009763274139,"SPINT2",8.01783297577159e-28,-2.384895122546,"SPINT2",5.90904774497585e-12,-0.423404929016362
"317",-2.38537873472077,"OLFM1",1.0346852859234e-27,-2.1387599243619,"OLFM1",2.76148692105448e-12,-0.161727824997153
"323",-4.18204584332072,"IGLV1-36",1.64970916810621e-27,-2.51104920705395,"IGLV1-36",1.12181833870094e-06,-1.57565914986968
"326",1.701018886901,"ARHGAP11A",1.64970916810621e-27,2.04938550185243,"ARHGAP11A",2.67518781517608e-21,-0.380995707564707
"329",2.26692681934871,"ROBO1",1.75947882233092e-27,2.24030286905799,"ROBO1",5.69652704625864e-15,-0.0113623163452987
"342",-3.2517423379956,"PDGFRA",4.6379326524674e-27,-2.56022216767585,"PDGFRA",1.90375859392889e-11,-0.594802882225623
"350",-3.19634599019592,"LYVE1",7.27856085305986e-27,-2.83180060092824,"LYVE1",1.27267155639695e-10,-0.26020756382249
"363",2.06365875528167,"EME1",1.0634606819503e-26,2.22082468592864,"EME1",6.07368618887059e-17,-0.194605636128297
"367",-4.29512203644341,"CYP2A7",1.0634606819503e-26,-4.11911618556242,"CYP2A7",2.9254691846511e-14,-0.0355457296488131
"369",-2.58423773693801,"AP003168.2",1.35066146802216e-26,-2.56006304624177,"AP003168.2",2.47130709689352e-13,0.0725381324231939
"372",-3.53417738321693,"AL663070.1",1.60965422030912e-26,-3.81808735347336,"AL663070.1",8.81184789704832e-15,0.415923170902136
"376",-4.09878493804036,"IGLV2-18",2.05989161766292e-26,-2.8195054713667,"IGLV2-18",1.0282130946056e-07,-1.17528664466979
"384",2.58800448623642,"DUXAP10",2.46332992301022e-26,2.83675233123481,"DUXAP10",4.96181956296038e-17,-0.303470585698663
"392",-2.37659959624316,"LINC01348",3.20213802572046e-26,-2.41362780973592,"LINC01348",8.00677761138776e-14,0.129632038795466
"398",-1.94166754281202,"PHLDA1",4.85879305517479e-26,-2.09636227723697,"PHLDA1",2.26976274433631e-16,0.238396034546777
"400",-2.60065553462897,"AC019257.1",8.59921337095864e-26,-2.66444988788933,"AC019257.1",1.12784508887422e-13,0.163436289035052
"404",-4.41622109649653,"C9",9.35140090379102e-26,-2.8042130768922,"C9",7.95330176704206e-07,-1.50844430480858
"405",2.04885855528052,"MKI67",1.05671062275588e-25,2.70269682446822,"MKI67",7.46702704654257e-23,-0.70479938940804
"406",-2.29959240652349,"PROZ",9.19152139078764e-26,-2.22633656688185,"PROZ",1.50313606453288e-12,0.0140925613086844
"411",-3.75068119675596,"FGFR2",1.27053766452805e-25,-2.07566088328141,"FGFR2",7.0301609174275e-07,-1.5918998980127
"413",-4.52801079206077,"CXCL6",1.66963441418978e-25,-3.25530930180015,"CXCL6",5.92686040306791e-09,-1.15647993813344
"417",-2.59459340412159,"TSLP",1.91571950512086e-25,-2.65709041201406,"TSLP",5.48484043859525e-13,0.161932435513624
"418",-4.10460040834237,"IGHV3-73",2.14553325455176e-25,-2.67407114691443,"IGHV3-73",6.11600689127326e-07,-1.33061735147714
"421",-3.86764664286678,"JCHAIN",1.84816055770286e-25,-3.05262566186281,"JCHAIN",1.26891721891444e-10,-0.704486766527628
"423",-3.43855161608436,"IGHV3-62",2.34650563545398e-25,-2.53275452920048,"IGHV3-62",2.73615437300595e-08,-0.80985054542983
"428",-4.20479917100525,"IGLV3-10",3.09248159563305e-25,-2.82726417193031,"IGLV3-10",4.60499678346267e-07,-1.2733244666044
"430",-3.99731261478753,"IGHA1",2.29684164746041e-25,-3.04162229876694,"IGHA1",2.6218699925647e-09,-0.845464857797295
"436",-3.40123129208544,"FAM99A",2.93952114280984e-25,-3.22883750886349,"FAM99A",1.49618931657838e-11,-0.0569150341384716
"440",-2.68974211782222,"ATOH8",3.85990298921955e-25,-2.83860800254494,"ATOH8",1.7270782772489e-13,0.253394727023197
"444",-3.59180665503629,"IGHJ2",4.89628912355083e-25,-2.73831923390045,"IGHJ2",7.34552903468793e-09,-0.751772698860266
"448",-2.29013112285811,"AFM",5.06066768210261e-25,-2.10830707790046,"AFM",2.93481897426109e-12,-0.0977875716833853
"463",-2.78253797246418,"BHLHE22",1.11780990248875e-24,-2.11391262795971,"BHLHE22",9.30336761644972e-09,-0.584431578535464
"465",-4.13256039756352,"AC104809.1",1.11838908483141e-24,-3.10693639150103,"AC104809.1",4.78919205248203e-08,-0.913565823210548
"468",-3.70716595502366,"IGHV3-72",1.41833320933507e-24,-2.81876799030777,"IGHV3-72",2.44172395490225e-08,-0.784425836556842
"470",-4.20030883943836,"IGHV2-26",1.42034110911483e-24,-2.59058982344883,"IGHV2-26",2.39288066376843e-06,-1.51214960627326
"471",-2.56217295037233,"LPA",9.91360181399306e-25,-2.07794898679312,"LPA",8.85838912070803e-09,-0.401039343540933
"474",-5.83893389958792,"SMIM24",1.46313636475355e-24,-4.16944276955607,"SMIM24",2.47014884864213e-08,-1.52761883623323
"480",-4.27563524363556,"IGLV2-8",1.70920529380796e-24,-3.02708844568176,"IGLV2-8",7.05705372994451e-08,-1.13872916213733
"486",2.40287071744425,"MDK",2.11935029611035e-24,2.47058583819067,"MDK",2.83616647157663e-14,-0.112163166937512
"491",-5.09619935658339,"EPCAM",3.58522733956353e-24,-3.52381860778983,"EPCAM",4.98753306459441e-09,-1.44862477955197
"510",-2.86867524636432,"DTX1",4.90093435511532e-24,-2.02879676920845,"DTX1",1.29366474371853e-08,-0.758073076761457
"511",2.81072977441371,"ALG1L",6.33495003263555e-24,3.19185149117608,"ALG1L",6.899704279097e-17,-0.445808600709426
"516",1.78382289700843,"RRM2",6.35791839043961e-24,2.44094318906065,"RRM2",6.9445510599127e-23,-0.700736560431744
"517",-4.36721989986562,"IGKV1-16",7.86632874954792e-24,-3.15973636528721,"IGKV1-16",5.75387154586213e-08,-1.09394377541883
"521",-2.71549880186656,"MRPS36P4",8.74313559427027e-24,-3.10604202227442,"MRPS36P4",4.65591792706001e-16,0.502576307106122
"523",-3.72026291183467,"IGKJ2",9.54503590856517e-24,-2.58792954194278,"IGKJ2",2.15984989722518e-07,-1.03483860813031
"524",-2.37928639230812,"RDH16",6.95515293587842e-24,-2.09695297602803,"RDH16",4.96100535177406e-11,-0.198615541049014
"525",-4.30670673359435,"IGHV3-15",9.39918739165193e-24,-2.74582896415245,"IGHV3-15",1.60114823661208e-06,-1.45895232284924
"526",-2.48975438500598,"TDO2",7.79150803197651e-24,-2.25764971066964,"TDO2",3.72178000081799e-11,-0.143877621208241
"530",1.7801285918952,"CDT1",1.22380152385699e-23,2.24913126314678,"CDT1",6.14795679579908e-20,-0.507236664137794
"531",-4.5594013772449,"IGHV5-51",1.24616339736019e-23,-2.98237195065552,"IGHV5-51",1.00676115796484e-06,-1.46846654328206
"536",-3.9559864132134,"IGLV4-69",1.59354140978843e-23,-2.39910034306755,"IGLV4-69",7.06010086403643e-06,-1.46468988804602
"538",-3.77651337320268,"IGKJ1",1.92172714836923e-23,-2.42709645522806,"IGKJ1",1.74746076697056e-06,-1.25643516017259
"544",-2.54401260849126,"SRD5A2",1.88457490771306e-23,-3.17938225809059,"SRD5A2",1.17228572492381e-13,0.749460675875781
"545",-4.21761983886688,"IGHJ5",2.61942228069329e-23,-2.79752372139548,"IGHJ5",8.49648047866498e-07,-1.3167201071366
"546",-4.41750609693932,"IGHV1-24",2.79256806800502e-23,-2.99003431683558,"IGHV1-24",7.96422007384094e-07,-1.31869388948906
"547",-4.45361991852044,"IGHV3-11",2.8418311123836e-23,-3.03282503791363,"IGHV3-11",4.39049623517694e-07,-1.31081627502979
"549",-2.68179707076245,"GAS1",2.92644206172342e-23,-2.21366927888728,"GAS1",3.19118637161357e-09,-0.381134837195536
"551",-3.97369858424084,"EPO",3.33590305755167e-23,-2.29475077738294,"EPO",1.36478597553891e-05,-1.58967969144342
"552",-4.31816920393913,"IGHV3-49",3.41761532502164e-23,-3.00657149340479,"IGHV3-49",5.02361136143077e-07,-1.20235578391276
"553",-4.49263091290798,"IGHV3-7",3.2791036915778e-23,-2.80567789456846,"IGHV3-7",2.35115935485723e-06,-1.58334820050889
"554",-4.14573319066875,"IGLV7-43",3.59373939461249e-23,-2.79442389068295,"IGLV7-43",8.62146914578128e-07,-1.24802027143171
"562",-3.72500379132972,"THRSP",3.83490200276709e-23,-3.87878595387623,"THRSP",3.18435364170627e-12,0.287498576315541
"564",-2.87800461369156,"LRCOL1",4.7058734720809e-23,-2.44090154348271,"LRCOL1",1.72256736952061e-09,-0.34373393926596
"565",-4.40905328161948,"IGKV1-27",5.10685170238981e-23,-2.7934990698807,"IGKV1-27",2.86687686952624e-06,-1.51229113381479
"569",-4.15552215519689,"IGKV2-24",5.93060655651485e-23,-3.01662981513814,"IGKV2-24",2.27356114555131e-07,-1.02936817520661
"570",-3.67816964417388,"IGHV1-58",6.00485001231618e-23,-2.85301438071111,"IGHV1-58",4.75759226360589e-08,-0.720222175723529
"572",-2.52960694656984,"LINC01750",6.52245016119635e-23,-2.69065359405419,"LINC01750",9.61419799257159e-13,0.26142386374201
"574",-4.48847710914685,"IGLV3-1",6.27206056060742e-23,-2.9467251271012,"IGLV3-1",4.19044343582385e-07,-1.4341893547126
"575",-4.18369626843333,"IGHV2-5",6.65083681918824e-23,-3.56458664288134,"IGHV2-5",3.38789022867308e-09,-0.494209698263274
"578",-4.34049963873458,"IGKV1-6",7.61201896960553e-23,-2.93369230485863,"IGKV1-6",1.04218702879667e-06,-1.2996104097672
"582",-4.42117601214936,"IGLV2-23",7.73592812539422e-23,-2.82220472958314,"IGLV2-23",1.51876307984819e-06,-1.49490271891449
"583",-3.8724611627774,"IGLV3-9",9.14800055489977e-23,-2.68263674559633,"IGLV3-9",7.16098507351766e-07,-1.08967215506421
"588",-4.06901080741684,"IGKV6-21",1.01648505431139e-22,-2.54132221972408,"IGKV6-21",6.1222705482562e-06,-1.43150163537521
"591",-2.95613632521026,"CYP2C8",8.33769295755819e-23,-3.52127169962077,"CYP2C8",3.45735042007047e-18,0.688819876972661
"592",-3.45230548577529,"IGKJ5",1.04595207327112e-22,-2.47378532249597,"IGKJ5",2.95712876353811e-07,-0.884228307865221
"601",1.81885599926764,"TRIM16",1.16250828898373e-22,2.02605849321528,"TRIM16",2.90398708813934e-15,-0.239177026703277
"605",-4.03897982640241,"IGHV3-20",1.62518130298051e-22,-2.65688374990176,"IGHV3-20",2.25417130450599e-06,-1.28266644785376
"609",2.21035053219213,"DUXAP9",1.65852704710916e-22,2.41290285706423,"DUXAP9",2.83616647157663e-14,-0.245381776733258
"615",-4.11463419138913,"IGHV3-43",1.93710188695098e-22,-2.70223471895272,"IGHV3-43",2.9916297041389e-06,-1.31169728783057
"617",-3.6207914235813,"IGHJ3",1.98026028500076e-22,-2.4637092567688,"IGHJ3",1.15708609972008e-06,-1.06307304752846
"618",-3.50109540723006,"IGKV3D-11",2.04031394794812e-22,-2.70387299575808,"IGKV3D-11",4.11105292818602e-08,-0.696474256538385
"619",-4.23545285346614,"IGKV2-30",1.94389915576879e-22,-3.04760624974604,"IGKV2-30",3.2963270209981e-07,-1.07745323480744
"621",-3.70972275333064,"IGLV5-45",2.25906681294788e-22,-2.27901764979444,"IGLV5-45",1.35407361413875e-05,-1.34187846237651
"624",-4.20213666305475,"IGKV2D-29",2.44495333964937e-22,-3.22930931144476,"IGKV2D-29",5.00643430376991e-08,-0.857335363665274
"626",-4.25006427797116,"IGHV3-66",2.49883556190187e-22,-2.54078594607619,"IGHV3-66",2.02724223474371e-05,-1.61310642750783
"634",-1.94551180772409,"PRR26",2.7896047411499e-22,-2.1867057688784,"PRR26",3.47307591077044e-13,0.327430315124979
"641",5.05744437340065,"MAGEA1",3.59097178260966e-22,5.21459492312059,"MAGEA1",1.69231460816152e-13,-0.278595960808301
"648",-2.4055551373571,"AKR1D1",2.6931595005744e-22,-2.30382427345152,"AKR1D1",3.52224867510883e-11,-0.0122081446373741
"654",-3.89036561207717,"IGHV4-28",5.24790831306364e-22,-2.3601632938625,"IGHV4-28",1.56364222442405e-05,-1.43909871638439
"657",-3.75114361333814,"IGKV1D-16",5.94367173898814e-22,-2.77750627051351,"IGKV1D-16",2.69621897106189e-07,-0.87082302559002
"658",3.53573437549833,"LNCAROD",5.95833530962253e-22,4.06737503160405,"LNCAROD",5.07660595164464e-16,-0.620894880550557
"660",-3.98529428393179,"IGHV3-74",5.89022908503854e-22,-2.31983959905375,"IGHV3-74",2.37776811401993e-05,-1.57548257283045
"661",-3.98327618323738,"IGHJ4",6.31079775246556e-22,-2.50132652548774,"IGHJ4",5.30866313048107e-06,-1.38688499146253
"663",-2.07886834513469,"TPPP2",6.55921282466966e-22,-2.09571554188242,"TPPP2",5.84971438323326e-11,0.100530349364741
"665",-4.6865079249644,"IGKV1-12",6.96861893716523e-22,-3.40440873067946,"IGKV1-12",2.35126993896658e-07,-1.16169388664673
"666",-4.25702245764782,"IGHV6-1",7.32160045051291e-22,-2.66569408996676,"IGHV6-1",1.14683586432841e-05,-1.49165151938298
"671",-4.45338044333504,"CCL19",6.95325523617694e-22,-2.78050010439087,"CCL19",8.4380281383893e-07,-1.5699820142182
"675",-3.71291933470165,"IGHV3-13",8.17999383731492e-22,-2.70834778471281,"IGHV3-13",4.92718461855473e-07,-0.903697831710765
"677",-4.05088277429321,"IGKV3D-20",8.36818469248524e-22,-3.01075977233789,"IGKV3D-20",1.75235585327376e-07,-0.930763551509536
"684",-2.90595097640377,"TBX15",8.7801748130283e-22,-2.14334361270721,"TBX15",4.48079218660765e-08,-0.677587759254812
"692",-5.11312246756528,"HAMP",1.02386997616344e-21,-3.14547428385838,"HAMP",4.23864238946566e-06,-1.85450862099492
"695",-3.77497647985185,"KRT7",1.14332421228744e-21,-3.65999815938082,"KRT7",1.91640738926659e-11,0.012598870312059
"697",-4.40343192094557,"IGLV1-40",1.23762398235636e-21,-2.7409813164243,"IGLV1-40",2.10283284525089e-06,-1.56066118375413
"699",-2.21090743579537,"EGR1",9.63850836612136e-22,-2.00939648204697,"EGR1",3.52983096432971e-10,-0.120249928734479
"703",-3.83860956601839,"PDX1",1.46077859245519e-21,-2.32501483571484,"PDX1",1.0497029423242e-05,-1.42347740022887
"708",-3.5313611168216,"MT1G",1.09705957548536e-21,-3.9013020472134,"MT1G",5.05833457659076e-13,0.504289149596266
"710",-4.52433607304356,"IGLV1-44",1.50060726716033e-21,-2.67672158536212,"IGLV1-44",8.44515540928166e-06,-1.74762820597385
"714",-4.19421791880063,"IGHV2-70",1.8494544283821e-21,-2.47754564644265,"IGHV2-70",2.77275109240432e-05,-1.6222749016099
"717",-3.97856262716442,"IGLV6-57",1.82619297002279e-21,-2.88627255458639,"IGLV6-57",2.6800864600214e-07,-0.986423754783628
"722",-4.47480412532833,"IGLV2-11",1.93211438443054e-21,-2.78910473159747,"IGLV2-11",6.55145980431464e-06,-1.58255962169173
"723",2.2217590443711,"TOB2P1",2.19297971567183e-21,2.45913724767293,"TOB2P1",7.19192521734854e-14,-0.281505000082161
"724",-3.47249007873367,"HGFAC",1.45840633741411e-21,-2.62679153538564,"HGFAC",1.01991688587879e-07,-0.747113307394443
"725",-4.07509985168882,"IGLV2-14",1.83363335391356e-21,-3.00590626368907,"IGLV2-14",2.96478763465318e-07,-0.959970327837925
"727",-3.20126385643579,"IGKJ3",2.26283876643285e-21,-2.33859978449469,"IGKJ3",3.26216967343615e-07,-0.772165545876923
"728",-1.95574268203905,"CYR61",1.43960257867994e-21,-2.23099649965125,"CYR61",1.00344199301408e-14,0.362732977074153
"736",-3.78557693398,"IGKV1D-8",3.01285500920098e-21,-2.84962292482798,"IGKV1D-8",1.45217366221736e-07,-0.831116086245724
"737",2.99986796706325,"DUSP9",2.81496363349291e-21,3.42425935361749,"DUSP9",9.35681065474626e-16,-0.495599674926548
"738",-3.31305947813176,"IGHV3-6",3.0562607136605e-21,-2.29081074427819,"IGHV3-6",2.96175550300245e-06,-0.933091176442831
"742",-2.56286486032759,"RPS12P21",3.18244714990541e-21,-2.78621839030108,"RPS12P21",6.81357150115916e-13,0.326412310781489
"743",-4.66328401431787,"IGKV1-33",3.06337635517563e-21,-3.35834278931898,"IGKV1-33",1.7322499340016e-07,-1.1858285355651
"744",-4.49379700274631,"IGHV3-21",3.21872844362963e-21,-2.9902458822867,"IGHV3-21",2.28583285835071e-06,-1.39476729328213
"746",-4.66486274805791,"IGKV1-9",3.57704313102152e-21,-2.59990679598465,"IGKV1-9",3.60836048546552e-05,-1.96712510651189
"747",-2.79011798121147,"AC087164.2",3.15018267349791e-21,-2.49061079512797,"AC087164.2",4.78711727899307e-09,-0.204743205025601
"748",-3.35666465906393,"IGLJ3",3.74650698444477e-21,-3.06066366846454,"IGLJ3",1.24918469361198e-09,-0.185241228281111
"752",-2.03749796255443,"AC020908.3",4.13977733840117e-21,-2.3020843610974,"AC020908.3",1.08275838588701e-12,0.354060295572519
"753",-3.54497555644082,"IGHA2",3.49071891550859e-21,-2.9307344866249,"IGHA2",2.17278763259875e-08,-0.507127142593398
"754",-2.01950351326285,"AKR7A3",2.75471491800959e-21,-2.68607470575227,"AKR7A3",8.60963209134312e-18,0.766819924357089
"757",-4.4573503190582,"IGLV1-47",4.08709005946007e-21,-2.90238072577601,"IGLV1-47",1.67446940457568e-06,-1.44865127744532
"760",-4.07663525741021,"IGLL5",3.620347117895e-21,-2.6968335042756,"IGLL5",1.04006725409068e-06,-1.27925112753769
"764",-3.45412796804798,"IGHM",3.48501364392214e-21,-2.90054364164184,"IGHM",1.380548070825e-09,-0.447317559464713
"765",-2.93581756930288,"IGHV1-67",5.45247539457682e-21,-2.56752347820425,"IGHV1-67",7.65351771447037e-09,-0.27137192698056
"766",-1.87770786468157,"ADRA2B",4.96778624652989e-21,-2.0512580718386,"ADRA2B",2.64571178835938e-12,0.255985875550256
"769",-3.32160581952573,"IGKV3-7",5.66843641313821e-21,-2.64174983911566,"IGKV3-7",1.03742151196775e-07,-0.580851011891868
"772",-2.31534176066461,"MT2A",4.2946289844313e-21,-2.62569715514213,"MT2A",5.17532668352138e-15,0.408909921934036
"776",-4.54622932860381,"IGHV1-69",6.41085829553262e-21,-3.37911555337568,"IGHV1-69",6.27765874021972e-07,-1.0474181984771
"783",-4.46312972743336,"IGLV3-19",6.98215911758603e-21,-2.79510260256457,"IGLV3-19",2.22067490271262e-06,-1.56471905154305
"788",-4.45763449666367,"IGHV1-18",8.29260921334069e-21,-2.79175010102253,"IGHV1-18",6.10494105249758e-06,-1.56267039408287
"789",1.93399593482531,"E2F1",8.23180534426158e-21,2.36767158884726,"E2F1",1.07625312052355e-16,-0.475235908750053
"790",-3.89986238646063,"IGHV1-46",9.56920437713564e-21,-3.07320955748269,"IGHV1-46",1.92968457543528e-07,-0.715541026865043
"799",-2.69131709430462,"PODN",8.85740883418209e-21,-2.14678050738055,"PODN",1.66389415086937e-08,-0.459420542629141
"804",-3.64044381905118,"CNDP1",1.06328261527283e-20,-3.35592388820681,"CNDP1",1.1300912889925e-08,-0.165475116190077
"812",-2.88670724940499,"HNRNPA1P33",1.35388334537749e-20,-2.67770289874064,"HNRNPA1P33",9.44785920869538e-10,-0.10899053313529
"819",-2.96856827255782,"MZB1",1.3853522088895e-20,-2.0564786172956,"MZB1",1.74245308509852e-06,-0.829507497469333
"820",3.6027519099521,"HOXA10",1.62068033742692e-20,3.82483928269576,"HOXA10",5.61318829202887e-13,-0.304536002534353
"821",-4.36882234953738,"IGHV4-39",1.60195673440194e-20,-2.20184940092325,"IGHV4-39",0.000145783153831941,-2.08031166173459
"822",-4.53718130419429,"IGHG4",1.48816559433452e-20,-2.76347442260919,"IGHG4",3.52773933877069e-06,-1.67128630040596
"837",-4.56459393462481,"IGHV4-61",2.22206252600224e-20,-2.97171605999995,"IGHV4-61",9.7370658749684e-06,-1.4846139974344
"843",-3.34413554084467,"IGLV1-51",2.1296542228325e-20,-2.30191359334971,"IGLV1-51",2.45259855656531e-06,-0.952752842237658
"844",-4.78317019372675,"IGHV1-69D",2.31310079835935e-20,-3.62298234561625,"IGHV1-69D",3.63058039555561e-07,-1.03364932740145
"845",2.61020877292178,"ILDR2",2.49283686902613e-20,2.11043839139875,"ILDR2",2.65958973898067e-08,0.465428134372383
"848",-3.67153436862673,"IGLV3-27",2.79213083097799e-20,-2.70845078246809,"IGLV3-27",8.68280761571895e-07,-0.862206977745912
"852",-2.87581357131926,"KCNIP4-IT1",2.65125764549921e-20,-2.84097119958529,"KCNIP4-IT1",2.94514410692204e-10,0.0697527822802113
"854",-4.46618158275749,"IGKV3-20",2.43787579388253e-20,-2.88444636014521,"IGKV3-20",6.17091644758526e-07,-1.47592014814667
"860",-4.69771795719531,"IGKV2-28",3.38238510880401e-20,-3.20727927979171,"IGKV2-28",1.54550915860402e-06,-1.37556485592021
"861",-3.81294361157487,"CCL21",2.98674776387974e-20,-2.86252393667565,"CCL21",1.00787781064455e-07,-0.845219747390886
"865",-3.8011231804285,"IGHG2",2.6799407558754e-20,-2.55999721340463,"IGHG2",1.99982286900238e-06,-1.14441499118512
"870",-3.89896940422538,"IGLV7-46",4.42493932526449e-20,-2.7276390733074,"IGLV7-46",4.12563271926824e-06,-1.06991529577787
"871",-3.12208100148105,"AC134981.1",4.73985596612926e-20,-2.3079663764013,"AC134981.1",1.62080530758314e-06,-0.724475677693344
"877",3.12297347017235,"AC018553.1",5.13406088063375e-20,2.27982746047062,"AC018553.1",2.48924113664027e-06,0.804050676261186
"879",-3.24695117237985,"AC092071.1",4.65109659145011e-20,-3.24745545708492,"AC092071.1",2.94822204777304e-10,0.11650545660439
"883",-3.59855969213207,"IGKJ4",6.33010004990166e-20,-2.49039945678179,"IGKJ4",3.93668116283673e-06,-1.01340218448257
"884",-4.69718825200777,"IGHV3-30",5.50763522038196e-20,-3.14938208871361,"IGHV3-30",3.26322754588885e-06,-1.43455694690864
"891",-3.07468112135288,"IGLJ2",7.12309088812034e-20,-2.0839874956357,"IGLJ2",1.02941857128848e-05,-0.907339564086548
"897",-1.85181663803934,"GLYATL1",4.73985596612926e-20,-2.21702149318441,"GLYATL1",2.17231684765457e-15,0.452291873532025
"899",-2.72536257344957,"C1orf116",7.45373951443347e-20,-2.34440108926366,"C1orf116",2.52305298240052e-08,-0.29030017251631
"907",-3.73210625908692,"IGLC1",7.46999456214173e-20,-2.85201215972371,"IGLC1",2.22684560878464e-07,-0.775189134116528
"909",-3.53175248959957,"AC142381.1",1.18995961362614e-19,-2.2145350092503,"AC142381.1",3.79524555975301e-05,-1.23020023312737
"910",-3.95694903060721,"IGLV3-25",1.10906023466324e-19,-2.84690700405998,"IGLV3-25",3.19135694637763e-06,-1.00528031284285
"914",-2.73332558515377,"MT1E",8.38654262117148e-20,-2.92416774338367,"MT1E",2.20867075052021e-12,0.297771821512369
"915",-3.19567045229744,"MS4A1",1.19532083023171e-19,-2.30133519560222,"MS4A1",2.46600454483094e-07,-0.804882381377777
"916",-4.32849045040418,"IGLV3-21",1.21779756017506e-19,-2.41740724765589,"IGLV3-21",7.42228463957732e-05,-1.81837332577024
"918",2.28938029043587,"HIST1H2AI",1.4196247443932e-19,2.3634842450321,"HIST1H2AI",2.77367182263049e-11,-0.115546711739702
"919",-3.91026699238632,"IGHV4-55",1.43191957163575e-19,-2.09162593143562,"IGHV4-55",0.000339085515164132,-1.73507266350327
"923",-3.42249419855363,"IGHV3-19",1.49193582476789e-19,-2.83739470307177,"IGHV3-19",1.56277411999462e-07,-0.480604698572405
"928",-3.37121813515232,"GCGR",1.02562569260893e-19,-3.22303795751751,"GCGR",3.84791420578304e-10,-0.0328641649554052
"930",-4.09864808295302,"IGHV3-48",1.4842243956978e-19,-2.88611334505507,"IGHV3-48",2.98433711153219e-06,-1.10667288755027
"943",-3.29110123087038,"IGKV5-2",2.52241163524221e-19,-2.01648189025737,"IGKV5-2",6.70894294262304e-05,-1.19315949783117
"950",-3.44931748438761,"IGHGP",2.83397998413683e-19,-2.46122902583466,"IGHGP",2.98084075384802e-06,-0.89414893497372
"952",2.85994588325041,"AP000525.1",3.01065221135769e-19,2.40721847415051,"AP000525.1",3.75454409633616e-08,0.410057461996881
"960",-4.52678862146125,"IGHV4-59",2.91659184575691e-19,-2.87043256760227,"IGHV4-59",1.14912777407994e-05,-1.55093420881231
"961",2.32375914109017,"COL15A1",2.60857343127525e-19,2.4197218326081,"COL15A1",2.9618368377211e-11,-0.138983485000754
"963",2.93754307084813,"AL731684.1",3.79410353176435e-19,3.09051344383756,"AL731684.1",7.51704964892687e-12,-0.214813693971715
"964",-2.62905247296887,"TREH",3.14855831430946e-19,-2.9591030310459,"TREH",2.39349178221613e-11,0.437960511514766
"965",-3.29332318550547,"MT1M",3.10670269013427e-19,-3.13920784654003,"MT1M",4.08716034241163e-08,-0.0411516135578821
"969",4.38640228578515,"MAGEC2",4.26360820694279e-19,2.9649334002042,"MAGEC2",1.5080649410757e-05,1.36314936213146
"972",-3.39526383927212,"IGHV3OR16-9",4.39217395326217e-19,-2.31588474608894,"IGHV3OR16-9",1.30203927749407e-05,-0.989517954987137
"973",-3.11782919902599,"SLC22A1",2.87114843048601e-19,-3.53993540552534,"SLC22A1",1.46520556784363e-13,0.546314415845769
"979",-3.72636443395287,"IGHV3-69-1",5.06590802106043e-19,-2.48053987980233,"IGHV3-69-1",1.41886212375381e-05,-1.15134316470155
"984",-3.18487137424689,"AL390726.5",5.63620097883767e-19,-2.55501926464568,"AL390726.5",9.03481826660871e-08,-0.533280815857225
"987",-4.44148894929163,"IGKV1D-39",4.47305703551185e-19,-2.71110767625498,"IGKV1D-39",3.04707001938179e-06,-1.62943011172921
"998",-4.32377328524318,"IGKV4-1",5.96196572463146e-19,-2.38128987740805,"IGKV4-1",5.6632466406912e-05,-1.85078699045215
"1007",-2.16432821575429,"APOA5",5.44183819000891e-19,-2.13265782414978,"APOA5",2.47541882270107e-10,0.0530493677801317
"1008",2.70567133135814,"NCAPD2P1",8.75102517996113e-19,2.82429723075205,"NCAPD2P1",1.91376008337428e-11,-0.172999147841417
